file,channel,mean,std,iqr,min,max,rms,skewness,kurtosis,moving_average,power_delta,power_theta,power_alpha,power_beta_low,power_beta_mid,power_ratio_index,delta_alpha_ratio,theta_alpha_ratio,theta_beta_ratio,theta_beta_alpha_ratio,engagement_index
UnicornRecorder_12_05_2025_12_31_050.csv,Cz (ch3),0.4671325701796093,10.233281699889282,15.614001211359877,-21.86561152072988,23.920955432654743,10.24393807026436,-0.11590834979856128,-0.70364607333015,-2.154496165017176,0.5497092310847765,0.18855697261063267,0.19481368000126478,0.026784637405512297,0.04013547889781371,0.3435083013825905,2.821717813046844,0.96788363429821,2.8176426316411107,0.7204150754425342,0.17455722248795114
UnicornRecorder_12_05_2025_12_31_050.csv,C4 (ch4),0.5378290562945209,8.973758462201372,11.640092981881715,-24.786524913948778,27.0068805220697,8.989861012925918,0.1500770231990174,0.018718473900597665,2.8138107079698926,0.26377615685906575,0.17318284154292712,0.48000051646146497,0.02074257317471037,0.06229791196183189,0.17300082455892285,0.5495330688466916,0.3607971983439115,2.085522998308176,0.30758477810923973,0.1271319670333424
UnicornRecorder_12_05_2025_12_31_050.csv,Pz (ch5),0.9467553723770682,11.645277559872149,15.567924012708843,-22.169224519924043,30.801480095295318,11.683699550295987,0.42475564115932346,-0.31983689670193494,4.523313996599379,0.21704289882763095,0.15739634405284772,0.5568820106798079,0.019896599725664776,0.048782146714048576,0.1233272849950288,0.38974665129275426,0.2826385859739081,2.291776600654924,0.2516084045578568,0.09615123569776776
UnicornRecorder_12_05_2025_12_31_050.csv,PO7 (ch6),0.6004401490123463,9.825135304014532,14.879119867326082,-20.534695939752524,23.41556419616748,9.843465452509024,0.1548862010875361,-0.7823650354709937,1.9213432852581218,0.18450332611283835,0.12305116854497955,0.6295230025720029,0.02277525194270593,0.0401472508274733,0.09995266656357382,0.2930843279102187,0.19546731103110937,1.955598762408049,0.17770520220818245,0.0836097027842301
UnicornRecorder_12_05_2025_12_31_050.csv,Oz (ch7),0.1527691888354989,11.343207837835607,17.02911437505069,-29.462567610228763,24.18857094896412,11.344236531269638,-0.1707578866891292,-0.5478774938869617,1.8957818907743804,0.1502713883761628,0.11270440976578026,0.6809498037099666,0.021732884263448212,0.03434151388464213,0.0823473299244445,0.2206790978680818,0.16551059880147034,2.0099085052706624,0.15291819384173486,0.0706534372223854
UnicornRecorder_12_05_2025_12_31_050.csv,PO8 (ch8),0.06044971559339069,11.017606728644745,14.988163932171421,-23.733061103348696,28.768667269946356,11.017772560513004,0.06590458899442048,-0.35564329398320194,1.7914226868547665,0.20069180705996323,0.1293408333387798,0.6030363462941096,0.02279531651730046,0.04413569678984689,0.11099001530913381,0.33280217402034157,0.21448264956769023,1.9324499502978227,0.19305542499228515,0.09138872041411382
UnicornRecorder_12_05_2025_12_37_430.csv,Fz (ch1),0.5105037341956692,9.129607291585527,13.290069772423106,-23.94205777357618,21.611752946994606,9.143869167983505,-0.177062408418707,-0.5782076242817116,12.469181304252622,0.5229306428655764,0.22112473861610948,0.19340823223936507,0.019503349015171048,0.043033037263777836,0.3233388028775987,2.7037662089708223,1.1433057220772382,3.5359372642634592,0.863955413074204,0.1508598607968194
UnicornRecorder_12_05_2025_12_37_430.csv,C3 (ch2),0.3701443820010331,9.555032859083417,12.614573991938524,-24.208505488630422,23.486781360387127,9.562199527393826,0.026026162995233398,-0.16908195638308499,-1.6819504473691282,0.4945420507980152,0.15798340967017116,0.26384898125073786,0.027432544983887898,0.056193013297188024,0.3169447836586713,1.8743375413227306,0.5987645240139784,1.8891761432452172,0.45466182898763624,0.19824356801646179
UnicornRecorder_12_05_2025_12_37_430.csv,Cz (ch3),0.4096475090301609,9.766669806563016,11.50651339886155,-27.251922490759426,25.28439114056464,9.775257039693855,-0.1681694494164113,0.4174679368481904,1.7460118712468575,0.4693544503117215,0.2292937884040201,0.15212439844250353,0.054580598143523854,0.094646764698231,0.9809561409582591,3.085333155740414,1.507278193055161,1.536539841203051,0.7608841820829193,0.39124343827317676
UnicornRecorder_12_05_2025_12_37_430.csv,C4 (ch4),0.30196710552762185,8.04466858792226,11.70069081657952,-20.48643672878547,18.522421036563856,8.050333957192326,0.27676393670673455,-0.44943303562627523,-0.7441010981562205,0.4356560954222443,0.1456449610351329,0.34592311435826484,0.021501689467465078,0.05127413971689292,0.21038151590236234,1.2594015182548486,0.4210327526257516,2.001282055697099,0.34785127424212503,0.14804832296343926
